zip,lat,lng,population
13117,43.01007,-76.70838,289
15540,39.79549,-79.23712,289
25060,37.97058,-81.47286,289
29939,32.68127,-81.24538,289
38054,35.3358,-89.8744,289
49626,44.24284,-86.29252,289
50861,40.91163,-94.25685,289
54862,45.80385,-91.12132,289
58214,47.92694,-97.49747,289
64458,40.52246,-94.14491,289
87027,36.12734,-106.94737,289
93628,36.78149,-118.83839,289
15646,40.09517,-79.34448,288
17223,40.06521,-77.9389,288
38226,36.47722,-88.66382,288
50057,41.17859,-93.14554,288
56091,43.91813,-93.68831,288
56533,46.40393,-96.15144,288
57367,43.06348,-98.5133,288
62811,38.38739,-87.90361,288
68943,40.03916,-97.88589,288
81071,38.44838,-102.2816,288
5360,43.02778,-72.94378,287
14475,42.93683,-77.49787,287
18244,40.82361,-75.66879,287
27556,36.39869,-78.31294,287
50067,40.70452,-93.85914,287
50576,42.80267,-95.17727,287
50609,42.23066,-92.81046,287
51343,43.01804,-95.11445,287
52581,40.80504,-93.06265,287
64674,39.96491,-93.15884,287
70787,30.9629,-91.44342,287
74349,36.51234,-95.02557,287
75413,33.43596,-96.16477,287
84766,38.59762,-112.33567,287
99627,63.18657,-154.75609,287
18463,41.34825,-75.37964,286
22643,38.9034,-78.00801,286
40036,38.44317,-84.97272,286
40849,36.89941,-83.13469,286
47590,38.35314,-87.10113,286
58762,48.67409,-100.94225,286
61775,40.64971,-88.37069,286
62289,38.59788,-89.75096,286
63656,37.59664,-90.79483,286
85328,33.22795,-114.63413,286
96065,40.88056,-121.95433,286
99778,65.25309,-166.342,286
23119,37.45139,-76.27978,285
24881,37.44435,-81.68785,285
31720,30.87986,-83.72297,285
45819,40.62407,-84.26033,285
50571,42.63485,-94.5806,285
57218,44.65787,-96.59624,285
57323,44.16259,-97.72115,285
60945,40.8315,-87.59236,285
62370,39.51818,-90.99881,285
62833,38.34071,-88.16355,285
62892,38.80623,-89.0771,285
64476,40.45115,-94.83034,285
65752,37.32742,-93.83842,285
66936,39.9213,-98.30091,285
98628,45.85015,-121.09887,285
14884,42.47613,-77.88724,284
20899,39.14442,-77.21621,284
27042,36.34177,-80.05434,284
45671,38.97339,-83.23775,284
50444,43.29258,-93.38601,284
52727,41.95834,-90.33341,284
58017,46.04157,-97.84535,284
65287,38.88443,-92.51953,284
67529,38.0728,-99.25436,284
69366,42.13175,-101.5421,284
84018,41.20535,-111.42716,284
97634,42.12747,-121.80348,284
5052,43.6008,-72.35698,283
15778,40.96728,-79.19901,283
25444,39.43543,-78.52081,283
35584,33.82161,-87.08692,283
43438,41.60343,-82.70268,283
62434,38.84217,-88.3253,283
72520,36.39816,-91.72476,283
83840,48.31263,-116.51506,283
3883,43.81252,-71.30789,282
4050,43.69148,-70.15714,282
16236,40.78119,-79.52376,282
25054,38.12226,-81.45044,282
51650,40.673,-95.5492,282
57264,45.10863,-96.80254,282
61810,39.91019,-87.91837,282
68846,41.06499,-97.88533,282
74750,33.98514,-95.01175,282
5053,43.71799,-72.48362,281
17829,40.90057,-77.15546,281
26148,39.07122,-81.18088,281
26707,39.22275,-79.39418,281
29840,33.99797,-82.52749,281
42047,37.30061,-88.39046,281
45888,40.60244,-84.08583,281
50836,40.63116,-94.49689,281
52555,40.63905,-92.81046,281
57794,43.12071,-102.40695,281
61363,41.25425,-89.18248,281
66933,39.67124,-96.86706,281
67071,37.21423,-98.88522,281
67644,39.63104,-99.15993,281
73440,33.95163,-96.89635,281
82060,41.22526,-104.51505,281
58572,46.86455,-100.34313,280
66858,38.47462,-96.9207,280
69030,40.20318,-101.92592,280
71853,33.59442,-93.95635,280
83637,44.13249,-115.29625,280
96135,39.81303,-120.20927,280
5730,43.40262,-72.81508,279
17749,41.07232,-76.81352,279
18469,41.70352,-75.14597,279
28581,34.84992,-76.43341,279
35458,33.3814,-87.79713,279
56684,47.87109,-95.70401,279
57271,44.75179,-97.55161,279
57386,44.50908,-97.99845,279
68936,40.31655,-99.77868,279
79783,32.3321,-102.05007,279
99018,47.2917,-117.15212,279
4677,44.49016,-68.17945,278
12787,41.7931,-74.8365,278
17081,40.20121,-77.28322,278
17920,40.81328,-76.32989,278
20626,38.23256,-76.76404,278
44687,40.53941,-81.71189,278
49312,43.69009,-85.79992,278
51631,40.60267,-95.00918,278
58532,46.84571,-100.10631,278
58542,46.04976,-100.00269,278
58549,46.46853,-99.93305,278
59012,45.29922,-106.6006,278
59631,46.29168,-112.38687,278
15847,41.08614,-79.02948,277
24878,37.4321,-81.63086,277
50051,42.13875,-93.13736,277
58765,48.87261,-103.03805,277
58769,48.30082,-102.22721,277
59751,45.69001,-112.29755,277
61439,41.02923,-90.35019,277
65215,38.95171,-92.32043,277
67351,37.14066,-95.56698,277
71233,32.32509,-90.93177,277
72841,34.86736,-93.78515,277
76842,30.91888,-99.1023,277
79748,32.38784,-101.66889,277
83233,42.15664,-111.25256,277
83272,42.09156,-111.36835,277
95736,39.03905,-120.97738,277
99124,48.00284,-118.95243,277
12927,44.2005,-74.81818,276
16027,40.81822,-80.01531,276
47863,39.57848,-87.45921,276
58061,46.27721,-96.89564,276
62478,39.17874,-87.74367,276
76238,33.4861,-97.34148,276
83525,45.73798,-115.39367,276
14856,42.37737,-77.36944,275
25160,38.29884,-81.27314,275
27840,35.9343,-77.23186,275
61460,40.72159,-90.82774,275
99606,59.66803,-154.83362,275
99746,65.70013,-156.33856,275
99786,67.08971,-157.87253,275
4733,45.74275,-68.40311,274
8023,39.68825,-75.49761,274
16685,40.28019,-78.08063,274
21814,38.29176,-75.88669,274
25102,38.16735,-81.35192,274
45746,39.604,-81.44809,274
48870,43.11027,-84.98483,274
50068,40.94229,-93.46704,274
62631,39.82531,-90.36122,274
62639,40.0435,-90.48753,274
68637,41.78778,-98.68997,274
74468,35.62121,-95.59025,274
97873,44.12837,-118.99505,274
12886,43.63689,-73.92654,273
57067,43.04095,-97.47169,273
64636,40.11989,-93.98769,273
65543,37.47172,-92.3045,273
74577,34.71967,-94.85689,273
93549,36.27728,-117.96016,273
99572,60.49348,-150.0567,273
12422,42.39205,-74.20232,272
13640,44.3198,-75.99937,272
21679,38.91722,-76.08875,272
25972,38.03576,-80.7222,272
39736,33.4169,-88.64178,272
43321,40.463,-82.82889,272
52134,43.47156,-92.40078,272
78661,29.72925,-97.74212,272
80834,39.29735,-102.88617,272
83520,46.53936,-116.32366,272
16370,41.56586,-79.44796,271
24607,37.29498,-82.26533,271
40983,37.34608,-83.75339,271
58711,48.93262,-101.2752,271
59447,47.28116,-110.45955,271
62601,39.75032,-90.03904,271
66527,39.74499,-95.67744,271
66732,37.80097,-95.1947,271
79220,33.7658,-100.76614,271
81434,38.95384,-107.35954,271
84073,40.3456,-110.41394,271
84740,38.27504,-112.26689,271
95318,37.66618,-119.8064,271
99918,55.94605,-132.74233,271
24945,37.54113,-80.68795,270
32639,29.23092,-82.72007,270
49820,46.18965,-85.67951,270
59927,48.56021,-114.717,270
61936,39.80319,-88.72684,270
68365,40.61565,-97.73065,270
72440,35.9924,-91.26466,270
81331,37.51387,-108.86252,270
18443,41.66262,-75.11059,269
18461,41.92774,-75.32434,269
42788,37.52774,-86.0372,269
43931,39.67288,-80.87137,269
55742,47.17195,-93.14076,269
56681,47.5488,-94.25132,269
59727,45.78797,-112.79394,269
61416,40.49592,-90.56308,269
62921,37.80217,-89.08215,269
66738,38.01473,-94.7162,269
69333,42.04483,-101.96962,269
73844,36.89715,-100.16763,269
77458,28.95409,-96.25489,269
78567,26.04607,-97.73866,269
78943,29.69721,-96.59538,269
84306,41.78272,-112.06323,269
87578,36.04392,-105.78539,269
99679,61.10509,-160.94865,269
13418,42.84519,-75.38213,268
16876,40.96648,-78.29087,268
27978,35.66438,-75.76959,268
54485,45.39373,-89.21894,268
55615,47.74561,-90.87695,268
59416,48.04059,-111.52359,268
59871,45.89666,-113.81366,268
63758,37.19212,-89.55064,268
71725,34.03791,-92.53252,268
72139,35.36212,-91.50997,268
74722,34.38938,-94.91671,268
89426,41.45402,-117.59307,268
4359,44.17947,-69.76134,267
15962,40.38942,-78.71644,267
16212,40.75239,-79.57795,267
25540,38.15709,-82.13914,267
40997,36.88348,-83.67711,267
45132,39.34395,-83.5996,267
53953,43.76606,-89.458,267
59739,44.65378,-112.16963,267
62079,39.11457,-90.12642,267
68326,40.28569,-97.68243,267
79062,35.99616,-101.52733,267
79781,30.60111,-101.75348,267
80804,39.35644,-103.26331,267
82323,41.0308,-107.52201,267
99631,60.60673,-149.58071,267
24413,38.50753,-79.55925,266
26627,38.75578,-80.5943,266
31067,32.85229,-82.96471,266
45172,39.07447,-83.38688,266
64445,40.53533,-95.13881,266
72533,35.97921,-92.24513,266
74850,35.11169,-96.09045,266
88250,32.72882,-104.91851,266
89004,36.04164,-115.41261,266
93541,37.99678,-119.01847,266
98381,48.28863,-124.45681,266
98845,47.43039,-119.90923,266
25848,37.71427,-81.43117,265
49825,46.36039,-86.98462,265
66761,37.91469,-95.56694,265
68833,41.80281,-100.09433,265
69367,42.81651,-103.32332,265
72567,35.81742,-91.91975,265
72630,36.45856,-92.92032,265
79236,33.5992,-100.28095,265
81136,37.72672,-105.85355,265
95837,38.68925,-121.59537,265
96054,41.26665,-121.10633,265
99693,60.83738,-148.15024,265
25688,37.63952,-82.15832,264
29324,34.98944,-81.82523,264
38946,33.37701,-90.35591,264
50119,41.31089,-92.94587,264
50432,43.22394,-93.79794,264
55933,43.64787,-92.68504,264
57233,44.50992,-97.3993,264
57435,45.16916,-98.90975,264
59528,48.6233,-110.42628,264
61720,40.55228,-88.50498,264
77655,29.71338,-93.95306,264
79538,31.97891,-99.69177,264
88118,34.23626,-103.6645,264
15696,40.2798,-79.36587,263
24854,37.73997,-81.5789,263
43037,40.28062,-82.31654,263
49970,46.53555,-88.59783,263
52757,41.80337,-90.3552,263
54839,46.35683,-91.14689,263
57052,43.29471,-97.7054,263
62953,37.20684,-88.84533,263
21902,39.55229,-76.06157,262
38740,34.04825,-90.79039,262
42369,37.3517,-87.00719,262
48728,44.74659,-83.82344,262
56295,45.0437,-95.84292,262
59067,45.96827,-109.23433,262
59444,48.65227,-111.34881,262
62452,38.58715,-88.01774,262
68728,42.38085,-96.93641,262
84331,41.94354,-112.35869,262
88350,32.6031,-105.67669,262
97906,43.46049,-117.81783,262
98267,48.43756,-121.30841,262
99630,60.37041,-166.2672,262
2672,41.6357,-70.31878,261
6444,41.5634,-72.93038,261
15429,40.00678,-79.94021,261
25076,37.86889,-81.937,261
41759,37.23211,-83.02521,261
54842,46.49891,-91.86234,261
57335,43.06005,-98.77255,261
58625,47.28146,-102.19748,261
58758,47.76643,-100.10424,261
67568,38.01729,-98.30888,261
68948,40.34151,-100.02639,261
72860,34.94556,-93.43144,261
76261,33.80291,-97.96233,261
93641,36.70481,-119.02167,261
95925,39.46798,-121.18006,261
6024,42.00812,-73.28374,260
14874,42.53231,-77.17234,260
58402,46.88191,-98.68755,260
59061,45.39634,-109.87728,260
59735,45.65775,-111.84615,260
67057,37.05954,-98.77864,260
68720,42.34659,-98.01418,260
72170,34.57819,-91.42655,260
78591,26.65351,-98.53408,260
96011,41.05762,-121.89157,260
97621,42.51504,-121.2881,260
97864,44.83842,-119.45471,260
4237,44.49665,-70.7256,259
15866,41.02587,-78.78628,259
15922,40.51853,-78.87794,259
16683,40.65595,-78.07313,259
36529,31.29279,-88.27281,259
50586,42.40472,-94.43204,259
57467,44.82754,-99.14221,259
57534,43.5709,-99.65975,259
59211,48.69582,-104.35493,259
68055,42.05747,-96.47192,259
70640,30.36587,-92.91652,259
88103,34.38418,-103.31551,259
1243,42.34752,-73.03467,258
12978,44.6181,-73.79589,258
13113,43.16425,-76.53488,258
28735,35.47544,-82.3485,258
36481,31.77356,-87.37553,258
52212,42.10954,-91.08929,258
58794,48.25916,-102.76683,258
59243,47.76062,-104.67387,258
61772,40.386,-89.06351,258
67664,39.81609,-99.5875,258
81040,37.79283,-105.2493,258
2561,41.76782,-70.53281,257
15064,40.35538,-80.14849,257
15677,40.15048,-79.23113,257
35052,33.59228,-86.40771,257
46146,39.57968,-85.56972,257
47924,40.48991,-86.75759,257
58250,48.27496,-98.02897,257
58760,48.69854,-101.14158,257
61274,41.37031,-90.27666,257
61474,40.73419,-90.39724,257
63874,36.55566,-89.81645,257
68437,40.2513,-95.63534,257
74636,36.82257,-97.52222,257
95417,39.68791,-123.65075,257
99602,62.1868,-159.8198,257
28587,35.18714,-76.66783,256
50567,42.52146,-95.08935,256
54123,44.20642,-88.15201,256
55785,46.92332,-93.74591,256
58779,47.85507,-101.7621,256
62695,39.61943,-90.22418,256
67649,39.13404,-98.69232,256
76845,31.54305,-99.48192,256
78352,27.98154,-97.68978,256
82423,44.98029,-108.58432,256
87046,36.27773,-106.91643,256
89317,38.87915,-115.08418,256
90743,33.72963,-118.08594,256
98647,46.32137,-123.4354,256
14302,43.0939,-79.04919,255
15960,40.49848,-78.85184,255
21667,39.34377,-76.05188,255
26224,38.74485,-80.17474,255
35036,33.64095,-86.91601,255
55602,47.33207,-91.91047,255
56160,43.83311,-94.81041,255
57473,44.98993,-99.483,255
58634,47.43683,-103.35647,255
59420,47.89688,-111.04034,255
60557,41.44383,-88.76654,255
61553,40.62136,-90.02686,255
71339,31.0058,-91.93637,255
72573,36.07442,-91.79624,255
84530,38.23736,-109.40846,255
7939,40.66723,-74.55215,254
10535,41.33536,-73.79965,254
29836,33.09046,-81.50026,254
51552,41.48613,-95.11439,254
57773,43.59443,-103.59246,254
58222,48.61853,-97.68221,254
58420,47.06072,-98.86734,254
68977,40.06697,-99.63045,254
76666,32.04653,-96.89178,254
87515,36.56257,-106.3696,254
87743,35.96714,-104.01174,254
12452,42.23891,-74.34986,253
17215,40.09234,-77.89008,253
25028,37.95598,-81.72535,253
25134,38.13596,-81.48553,253
26586,39.52786,-80.10952,253
29667,34.76446,-82.75655,253
38552,36.2166,-85.81195,253
59054,46.66809,-107.7691,253
80861,39.32645,-102.74844,253
81029,37.08921,-102.48274,253
84308,41.9656,-111.96681,253
87517,36.39035,-105.79269,253
12036,42.53564,-74.68468,252
45352,40.05006,-84.74432,252
56207,45.50266,-96.0708,252
56519,47.15914,-96.4877,252
59247,48.51848,-104.52209,252
69146,41.34986,-101.82892,252
71969,34.66671,-93.63442,252
72341,34.88746,-90.7705,252
72449,36.16662,-90.81719,252
84772,37.79706,-112.94168,252
5678,44.15577,-72.47445,251
15334,39.81292,-79.9673,251
16263,40.80118,-79.34108,251
52566,41.12887,-92.50547,251
57724,45.66696,-104.06056,251
58038,47.24505,-96.99484,251
59760,45.76267,-111.60386,251
63473,40.25263,-91.77803,251
67438,38.50366,-97.27861,251
87032,34.86786,-106.04201,251
89314,38.86222,-115.64186,251
12767,41.83504,-75.00284,250
13675,44.28227,-75.83872,250
15420,39.95981,-79.86537,250
16734,41.61806,-78.84418,250
26722,39.49774,-78.63463,250
47552,38.10862,-86.99527,250
51363,43.43363,-94.94678,250
51444,42.01228,-94.97352,250
52158,43.04388,-91.18647,250
54841,45.60776,-91.77887,250
57051,44.21741,-97.35066,250
63962,36.84406,-90.28149,250
65731,36.65458,-93.12222,250
65777,36.51768,-91.98356,250
68350,40.03961,-97.09166,250
71839,33.30619,-93.73891,250
76882,31.80059,-99.71448,250
82643,43.43973,-106.27359,250
84764,37.72035,-112.06689,250
96063,40.35708,-121.60236,250
4056,43.66066,-70.85875,249
5850,44.55955,-72.03417,249
13633,44.48259,-75.48825,249
35149,33.24378,-86.20709,249
41739,37.32596,-83.12802,249
45310,40.35299,-84.64264,249
51637,40.62046,-95.11832,249
56227,45.29436,-96.16938,249
57217,45.0845,-97.67004,249
58480,46.94707,-98.25685,249
58768,48.25115,-101.01456,249
61552,40.82133,-89.56496,249
68304,40.88971,-96.38781,249
78075,28.58862,-98.26823,249
79837,32.11472,-105.22792,249
87713,36.1708,-105.36111,249
97904,43.89136,-118.50581,249
12766,41.81408,-74.97923,248
12770,41.44681,-74.85028,248
13162,43.18833,-75.71823,248
26684,38.16324,-80.8544,248
50582,42.79338,-94.30217,248
63557,39.98297,-92.88045,248
66930,39.71137,-97.48553,248
68323,40.13197,-96.37034,248
68419,40.60297,-96.51129,248
69212,42.98729,-100.80438,248
69351,42.1171,-102.42096,248
75105,32.26717,-96.36682,248
92341,34.24009,-117.06798,248
94548,37.97481,-121.65265,248
12745,41.78503,-75.02633,247
25044,37.91139,-81.32118,247
25632,37.76292,-81.9368,247
34139,25.85449,-81.38253,247
45358,39.98724,-84.48796,247
56657,47.57237,-93.61544,247
62361,39.48734,-90.64191,247
65001,38.27141,-92.00077,247
68063,41.72124,-96.49345,247
73555,34.50539,-98.9639,247
6373,41.68394,-71.79881,246
12724,41.85195,-74.93535,246
16825,40.98803,-78.31208,246
32970,27.75402,-80.45136,246
50243,41.86457,-93.6967,246
53935,43.58864,-89.06697,246
58361,47.75841,-98.35458,246
64646,40.10456,-93.30819,246
68058,41.00842,-96.2483,246
72564,35.60034,-91.45585,246
76678,31.65009,-96.75087,246
77876,30.60369,-95.85656,246
79377,32.9309,-102.13653,246
80812,39.67901,-102.89161,246
82432,44.23641,-107.88175,246
12195,42.47876,-73.46505,245
16744,41.87567,-78.56941,245
17750,41.05517,-77.47805,245
41317,37.46029,-83.19851,245
41812,37.2473,-82.74445,245
49261,42.16174,-84.2472,245
50439,42.94578,-93.6345,245
59748,46.04611,-112.69601,245
66873,38.61747,-96.66774,245
73764,35.85738,-98.20307,245
80749,40.87574,-102.55354,245
83809,48.06234,-116.58116,245
12512,41.5542,-73.96471,244
12855,44.00121,-73.79762,244
14742,42.11934,-79.30878,244
26222,38.66123,-80.37122,244
43805,40.39177,-81.97223,244
58035,47.25599,-97.41589,244
58067,46.06826,-97.48906,244
66058,39.54018,-95.51894,244
66407,39.22517,-96.19218,244
87734,36.17323,-105.09363,244
89418,40.5669,-118.03851,244
93260,35.81909,-118.66116,244
93512,37.87379,-118.53455,244
94940,38.15754,-122.86376,244
95569,40.36078,-123.85818,244
12808,43.74782,-73.75393,243
12961,44.06103,-73.57972,243
13087,42.69634,-76.16493,243
21634,38.27995,-76.185,243
25534,38.08065,-82.27781,243
56543,46.28541,-96.33654,243
59710,45.06801,-112.08613,243
65457,37.82647,-92.05047,243
82210,41.73214,-104.77981,243
83302,42.10012,-114.82857,243
98224,47.7357,-121.56859,243
98555,47.54634,-123.06369,243
99753,64.94112,-161.14536,243
12781,41.61448,-74.47208,242
12987,44.33948,-73.76386,242
15310,39.79255,-80.48108,242
16672,40.16935,-78.24324,242
18245,40.8528,-76.03011,242
47263,39.30864,-85.32832,242
56627,48.1953,-94.04118,242
58830,48.60272,-103.46608,242
69170,40.79563,-100.74068,242
75780,31.98905,-95.09122,242
80612,40.89924,-104.82287,242
84773,38.24958,-111.47045,242
89013,37.34574,-117.34393,242
94569,38.04411,-122.19201,242
5868,44.91881,-72.3675,241
15482,40.06073,-79.76645,241
24458,38.33066,-79.51201,241
38589,36.28551,-85.07624,241
49075,41.91783,-85.44899,241
56669,48.37718,-93.22655,241
57269,45.22273,-96.80182,241
58233,48.20253,-97.54982,241
63782,37.11369,-90.02788,241
68622,41.92209,-98.53311,241
68972,40.10361,-98.80258,241
89424,40.10964,-119.49396,241
13494,43.53136,-75.14198,240
13666,44.21404,-74.95557,240
15447,39.9445,-79.93257,240
25846,37.92476,-81.16628,240
26285,38.9102,-79.94945,240
26325,39.09749,-80.882,240
28330,34.91077,-79.82332,240
56113,44.40218,-96.14904,240
61815,40.11075,-88.3679,240
61852,39.89951,-88.07277,240
63443,39.66222,-91.86697,240
63457,40.17272,-91.70115,240
67131,37.43261,-96.94958,240
73658,35.94776,-98.71784,240
73666,35.42036,-99.92412,240
81222,38.35492,-105.81612,240
96765,21.92608,-159.49831,240
14708,42.01424,-78.06988,239
18619,41.43574,-76.7195,239
26629,38.56846,-80.70152,239
